"Municipality ID","Municipality","Sector ID","Sector","Total Income","digitos","State ID","State"
20230,"San Lorenzo Victoria","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20231,"San Lucas Camotlán","31-33","Industrias Manufactureras",0.6200000047683716,5,20,"Oaxaca"
20232,"San Lucas Ojitlán","31-33","Industrias Manufactureras",27.183000564575195,5,20,"Oaxaca"
20233,"San Lucas Quiaviní","31-33","Industrias Manufactureras",1.8949999809265137,5,20,"Oaxaca"
20234,"San Lucas Zoquiápam","31-33","Industrias Manufactureras",1.1660000085830688,5,20,"Oaxaca"
20235,"San Luis Amatlán","31-33","Industrias Manufactureras",8.196999549865723,5,20,"Oaxaca"
20236,"San Marcial Ozolotepec","31-33","Industrias Manufactureras",0.4790000021457672,5,20,"Oaxaca"
20237,"San Marcos Arteaga","31-33","Industrias Manufactureras",3.3389999866485596,5,20,"Oaxaca"
20238,"San Martín de los Cansecos","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20240,"San Martín Itunyoso","31-33","Industrias Manufactureras",0.40299999713897705,5,20,"Oaxaca"
20241,"San Martín Lachilá","31-33","Industrias Manufactureras",3.5299999713897705,5,20,"Oaxaca"
20242,"San Martín Peras","31-33","Industrias Manufactureras",2.5260000228881836,5,20,"Oaxaca"
20243,"San Martín Tilcajete","31-33","Industrias Manufactureras",44.98500061035156,5,20,"Oaxaca"
20244,"San Martín Toxpalan","31-33","Industrias Manufactureras",3.2699999809265137,5,20,"Oaxaca"
20245,"San Martín Zacatepec","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20246,"San Mateo Cajonos","31-33","Industrias Manufactureras",1.6990000009536743,5,20,"Oaxaca"
20247,"Capulálpam de Méndez","31-33","Industrias Manufactureras",6.627999782562256,5,20,"Oaxaca"
20248,"San Mateo del Mar","31-33","Industrias Manufactureras",10.954000473022461,5,20,"Oaxaca"
20249,"San Mateo Yoloxochitlán","31-33","Industrias Manufactureras",3.7799999713897705,5,20,"Oaxaca"
20250,"San Mateo Etlatongo","31-33","Industrias Manufactureras",2.4570000171661377,5,20,"Oaxaca"
20251,"San Mateo Nejápam","31-33","Industrias Manufactureras",0.7450000047683716,5,20,"Oaxaca"
20252,"San Mateo Peñasco","31-33","Industrias Manufactureras",0.9769999980926514,5,20,"Oaxaca"
20253,"San Mateo Piñas","31-33","Industrias Manufactureras",0.5580000281333923,5,20,"Oaxaca"
20254,"San Mateo Río Hondo","31-33","Industrias Manufactureras",2.7730000019073486,5,20,"Oaxaca"
20255,"San Mateo Sindihui","31-33","Industrias Manufactureras",1.6069999933242798,5,20,"Oaxaca"
20256,"San Mateo Tlapiltepec","31-33","Industrias Manufactureras",0.5929999947547913,5,20,"Oaxaca"
20257,"San Melchor Betaza","31-33","Industrias Manufactureras",0.492000013589859,5,20,"Oaxaca"
20258,"San Miguel Achiutla","31-33","Industrias Manufactureras",0.8859999775886536,5,20,"Oaxaca"
20259,"San Miguel Ahuehuetitlán","31-33","Industrias Manufactureras",4.090000152587891,5,20,"Oaxaca"
20260,"San Miguel Aloápam","31-33","Industrias Manufactureras",1.0299999713897705,5,20,"Oaxaca"
20261,"San Miguel Amatitlán","31-33","Industrias Manufactureras",3.8320000171661377,5,20,"Oaxaca"
20262,"San Miguel Amatlán","31-33","Industrias Manufactureras",2.0290000438690186,5,20,"Oaxaca"
20263,"San Miguel Coatlán","31-33","Industrias Manufactureras",5.23799991607666,5,20,"Oaxaca"
20264,"San Miguel Chicahua","31-33","Industrias Manufactureras",0.8050000071525574,5,20,"Oaxaca"
20265,"San Miguel Chimalapa","31-33","Industrias Manufactureras",5.8460001945495605,5,20,"Oaxaca"
20266,"San Miguel del Puerto","31-33","Industrias Manufactureras",6.3379998207092285,5,20,"Oaxaca"
20267,"San Miguel del Río","31-33","Industrias Manufactureras",0.3149999976158142,5,20,"Oaxaca"
20268,"San Miguel Ejutla","31-33","Industrias Manufactureras",2.0829999446868896,5,20,"Oaxaca"
20269,"San Miguel el Grande","31-33","Industrias Manufactureras",4.833000183105469,5,20,"Oaxaca"
20270,"San Miguel Huautla","31-33","Industrias Manufactureras",5.942999839782715,5,20,"Oaxaca"
20271,"San Miguel Mixtepec","31-33","Industrias Manufactureras",0.5680000185966492,5,20,"Oaxaca"
20272,"San Miguel Panixtlahuaca","31-33","Industrias Manufactureras",11.397000312805176,5,20,"Oaxaca"
20273,"San Miguel Peras","31-33","Industrias Manufactureras",0.7450000047683716,5,20,"Oaxaca"
20274,"San Miguel Piedras","31-33","Industrias Manufactureras",1.9079999923706055,5,20,"Oaxaca"
20275,"San Miguel Quetzaltepec","31-33","Industrias Manufactureras",5.540999889373779,5,20,"Oaxaca"
20276,"San Miguel Santa Flor","31-33","Industrias Manufactureras",0.20100000500679016,5,20,"Oaxaca"
20277,"Villa Sola de Vega","31-33","Industrias Manufactureras",15.92300033569336,5,20,"Oaxaca"
20278,"San Miguel Soyaltepec","31-33","Industrias Manufactureras",31.697999954223633,5,20,"Oaxaca"
20279,"San Miguel Suchixtepec","31-33","Industrias Manufactureras",8.37600040435791,5,20,"Oaxaca"
20280,"Villa Talea de Castro","31-33","Industrias Manufactureras",3.950000047683716,5,20,"Oaxaca"
20281,"San Miguel Tecomatlán","31-33","Industrias Manufactureras",1.1859999895095825,5,20,"Oaxaca"
20282,"San Miguel Tenango","31-33","Industrias Manufactureras",0.7979999780654907,5,20,"Oaxaca"
20283,"San Miguel Tequixtepec","31-33","Industrias Manufactureras",2.069999933242798,5,20,"Oaxaca"
20284,"San Miguel Tilquiápam","31-33","Industrias Manufactureras",19.45599937438965,5,20,"Oaxaca"
20285,"San Miguel Tlacamama","31-33","Industrias Manufactureras",12.92300033569336,5,20,"Oaxaca"
20286,"San Miguel Tlacotepec","31-33","Industrias Manufactureras",4.519000053405762,5,20,"Oaxaca"
20287,"San Miguel Tulancingo","31-33","Industrias Manufactureras",0.5239999890327454,5,20,"Oaxaca"
20288,"San Miguel Yotao","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20289,"San Nicolás","31-33","Industrias Manufactureras",0.5839999914169312,5,20,"Oaxaca"
20290,"San Nicolás Hidalgo","31-33","Industrias Manufactureras",0.27300000190734863,5,20,"Oaxaca"
20291,"San Pablo Coatlán","31-33","Industrias Manufactureras",2.3329999446868896,5,20,"Oaxaca"
20292,"San Pablo Cuatro Venados","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20293,"San Pablo Etla","31-33","Industrias Manufactureras",370.7279968261719,5,20,"Oaxaca"
20294,"San Pablo Huitzo","31-33","Industrias Manufactureras",9.086000442504883,5,20,"Oaxaca"
20295,"San Pablo Huixtepec","31-33","Industrias Manufactureras",57.340999603271484,5,20,"Oaxaca"
20296,"San Pablo Macuiltianguis","31-33","Industrias Manufactureras",0.8109999895095825,5,20,"Oaxaca"
20297,"San Pablo Tijaltepec","31-33","Industrias Manufactureras",0.09600000083446503,5,20,"Oaxaca"
20298,"San Pablo Villa de Mitla","31-33","Industrias Manufactureras",112.43000030517578,5,20,"Oaxaca"
20299,"San Pablo Yaganiza","31-33","Industrias Manufactureras",8.8100004196167,5,20,"Oaxaca"
20300,"San Pedro Amuzgos","31-33","Industrias Manufactureras",17.0310001373291,5,20,"Oaxaca"
20301,"San Pedro Apóstol","31-33","Industrias Manufactureras",5.831999778747559,5,20,"Oaxaca"
20302,"San Pedro Atoyac","31-33","Industrias Manufactureras",8.229999542236328,5,20,"Oaxaca"
20303,"San Pedro Cajonos","31-33","Industrias Manufactureras",3.259999990463257,5,20,"Oaxaca"
20304,"San Pedro Coxcaltepec Cántaros","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20305,"San Pedro Comitancillo","31-33","Industrias Manufactureras",17.44099998474121,5,20,"Oaxaca"
20306,"San Pedro el Alto","31-33","Industrias Manufactureras",1.3700000047683716,5,20,"Oaxaca"
20307,"San Pedro Huamelula","31-33","Industrias Manufactureras",6.573999881744385,5,20,"Oaxaca"
20308,"San Pedro Huilotepec","31-33","Industrias Manufactureras",3.8429999351501465,5,20,"Oaxaca"
20309,"San Pedro Ixcatlán","31-33","Industrias Manufactureras",8.949000358581543,5,20,"Oaxaca"
20310,"San Pedro Ixtlahuaca","31-33","Industrias Manufactureras",16.249000549316406,5,20,"Oaxaca"
20311,"San Pedro Jaltepetongo","31-33","Industrias Manufactureras",9.08899974822998,5,20,"Oaxaca"
20312,"San Pedro Jicayán","31-33","Industrias Manufactureras",6.104000091552734,5,20,"Oaxaca"
20313,"San Pedro Jocotipac","31-33","Industrias Manufactureras",11.98900032043457,5,20,"Oaxaca"
20314,"San Pedro Juchatengo","31-33","Industrias Manufactureras",3.0280001163482666,5,20,"Oaxaca"
20315,"San Pedro Mártir","31-33","Industrias Manufactureras",1.555999994277954,5,20,"Oaxaca"
20316,"San Pedro Mártir Quiechapa","31-33","Industrias Manufactureras",1.9769999980926514,5,20,"Oaxaca"
20317,"San Pedro Mártir Yucuxaco","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20318,"San Pedro Mixtepec","31-33","Industrias Manufactureras",307.5610046386719,5,20,"Oaxaca"
20319,"San Pedro Mixtepec","31-33","Industrias Manufactureras",1.7669999599456787,5,20,"Oaxaca"
20320,"San Pedro Molinos","31-33","Industrias Manufactureras",0.5509999990463257,5,20,"Oaxaca"
20321,"San Pedro Nopala","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20322,"San Pedro Ocopetatillo","31-33","Industrias Manufactureras",1.9800000190734863,5,20,"Oaxaca"
20323,"San Pedro Ocotepec","31-33","Industrias Manufactureras",0.49000000953674316,5,20,"Oaxaca"
20324,"San Pedro Pochutla","31-33","Industrias Manufactureras",105.21900177001953,5,20,"Oaxaca"
20325,"San Pedro Quiatoni","31-33","Industrias Manufactureras",11.680000305175781,5,20,"Oaxaca"
20326,"San Pedro Sochiápam","31-33","Industrias Manufactureras",0.45100000500679016,5,20,"Oaxaca"
20327,"San Pedro Tapanatepec","31-33","Industrias Manufactureras",40.42900085449219,5,20,"Oaxaca"
20328,"San Pedro Taviche","31-33","Industrias Manufactureras",17.974000930786133,5,20,"Oaxaca"
20329,"San Pedro Teozacoalco","31-33","Industrias Manufactureras",1.2730000019073486,5,20,"Oaxaca"
20330,"San Pedro Teutila","31-33","Industrias Manufactureras",0.6740000247955322,5,20,"Oaxaca"
20331,"San Pedro Tidaá","31-33","Industrias Manufactureras",4.966000080108643,5,20,"Oaxaca"
20332,"San Pedro Topiltepec","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20333,"San Pedro Totolápam","31-33","Industrias Manufactureras",3.325000047683716,5,20,"Oaxaca"
20334,"Villa de Tututepec","31-33","Industrias Manufactureras",180.51100158691406,5,20,"Oaxaca"
20335,"San Pedro Yaneri","31-33","Industrias Manufactureras",0.48899999260902405,5,20,"Oaxaca"
20336,"San Pedro Yólox","31-33","Industrias Manufactureras",0.8740000128746033,5,20,"Oaxaca"
20337,"San Pedro y San Pablo Ayutla","31-33","Industrias Manufactureras",7.379000186920166,5,20,"Oaxaca"
20338,"Villa de Etla","31-33","Industrias Manufactureras",46.70100021362305,5,20,"Oaxaca"
20339,"San Pedro y San Pablo Teposcolula","31-33","Industrias Manufactureras",15.711000442504883,5,20,"Oaxaca"
20340,"San Pedro y San Pablo Tequixtepec","31-33","Industrias Manufactureras",1.746000051498413,5,20,"Oaxaca"
20341,"San Pedro Yucunama","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20342,"San Raymundo Jalpan","31-33","Industrias Manufactureras",0.7329999804496765,5,20,"Oaxaca"
20343,"San Sebastián Abasolo","31-33","Industrias Manufactureras",3.1040000915527344,5,20,"Oaxaca"
20344,"San Sebastián Coatlán","31-33","Industrias Manufactureras",0.8100000023841858,5,20,"Oaxaca"
20345,"San Sebastián Ixcapa","31-33","Industrias Manufactureras",3.3589999675750732,5,20,"Oaxaca"
20346,"San Sebastián Nicananduta","31-33","Industrias Manufactureras",5.949999809265137,5,20,"Oaxaca"
20347,"San Sebastián Río Hondo","31-33","Industrias Manufactureras",17.547000885009766,5,20,"Oaxaca"
20348,"San Sebastián Tecomaxtlahuaca","31-33","Industrias Manufactureras",7.800000190734863,5,20,"Oaxaca"
20349,"San Sebastián Teitipac","31-33","Industrias Manufactureras",6.671000003814697,5,20,"Oaxaca"
20350,"San Sebastián Tutla","31-33","Industrias Manufactureras",66.39399719238281,5,20,"Oaxaca"
20351,"San Simón Almolongas","31-33","Industrias Manufactureras",0.2930000126361847,5,20,"Oaxaca"
20352,"San Simón Zahuatlán","31-33","Industrias Manufactureras",2.046999931335449,5,20,"Oaxaca"
20353,"Santa Ana","31-33","Industrias Manufactureras",4.593999862670898,5,20,"Oaxaca"
20354,"Santa Ana Ateixtlahuaca","31-33","Industrias Manufactureras",0.23899999260902405,5,20,"Oaxaca"
20355,"Santa Ana Cuauhtémoc","31-33","Industrias Manufactureras",0.44699999690055847,5,20,"Oaxaca"
20356,"Santa Ana del Valle","31-33","Industrias Manufactureras",15.12600040435791,5,20,"Oaxaca"
20357,"Santa Ana Tavela","31-33","Industrias Manufactureras",1.1119999885559082,5,20,"Oaxaca"
20358,"Santa Ana Tlapacoyan","31-33","Industrias Manufactureras",1.6260000467300415,5,20,"Oaxaca"
20359,"Santa Ana Yareni","31-33","Industrias Manufactureras",0.12700000405311584,5,20,"Oaxaca"
20360,"Santa Ana Zegache","31-33","Industrias Manufactureras",6.696000099182129,5,20,"Oaxaca"
20362,"Santa Catarina Cuixtla","31-33","Industrias Manufactureras",1.2589999437332153,5,20,"Oaxaca"
20363,"Santa Catarina Ixtepeji","31-33","Industrias Manufactureras",10.836000442504883,5,20,"Oaxaca"
20364,"Santa Catarina Juquila","31-33","Industrias Manufactureras",41.590999603271484,5,20,"Oaxaca"
20365,"Santa Catarina Lachatao","31-33","Industrias Manufactureras",0.7559999823570251,5,20,"Oaxaca"
20366,"Santa Catarina Loxicha","31-33","Industrias Manufactureras",4.080999851226807,5,20,"Oaxaca"
20367,"Santa Catarina Mechoacán","31-33","Industrias Manufactureras",9.88700008392334,5,20,"Oaxaca"
20368,"Santa Catarina Minas","31-33","Industrias Manufactureras",23.788999557495117,5,20,"Oaxaca"
20369,"Santa Catarina Quiané","31-33","Industrias Manufactureras",5.203999996185303,5,20,"Oaxaca"
20370,"Santa Catarina Tayata","31-33","Industrias Manufactureras",0.3479999899864197,5,20,"Oaxaca"
20371,"Santa Catarina Ticuá","31-33","Industrias Manufactureras",0.6489999890327454,5,20,"Oaxaca"
20372,"Santa Catarina Yosonotú","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20373,"Santa Catarina Zapoquila","31-33","Industrias Manufactureras",1.8730000257492065,5,20,"Oaxaca"
20374,"Santa Cruz Acatepec","31-33","Industrias Manufactureras",0.8309999704360962,5,20,"Oaxaca"
20375,"Santa Cruz Amilpas","31-33","Industrias Manufactureras",30.819000244140625,5,20,"Oaxaca"
20376,"Santa Cruz de Bravo","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20377,"Santa Cruz Itundujia","31-33","Industrias Manufactureras",8.699999809265137,5,20,"Oaxaca"
20378,"Santa Cruz Mixtepec","31-33","Industrias Manufactureras",2.190000057220459,5,20,"Oaxaca"
20379,"Santa Cruz Nundaco","31-33","Industrias Manufactureras",0.2800000011920929,5,20,"Oaxaca"
20380,"Santa Cruz Papalutla","31-33","Industrias Manufactureras",10.093000411987305,5,20,"Oaxaca"
20381,"Santa Cruz Tacache de Mina","31-33","Industrias Manufactureras",4.250999927520752,5,20,"Oaxaca"
20382,"Santa Cruz Tacahua","31-33","Industrias Manufactureras",0.4729999899864197,5,20,"Oaxaca"
20383,"Santa Cruz Tayata","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20384,"Santa Cruz Xitla","31-33","Industrias Manufactureras",11.543000221252441,5,20,"Oaxaca"
20385,"Santa Cruz Xoxocotlán","31-33","Industrias Manufactureras",381.6000061035156,5,20,"Oaxaca"
20386,"Santa Cruz Zenzontepec","31-33","Industrias Manufactureras",2.302999973297119,5,20,"Oaxaca"
20387,"Santa Gertrudis","31-33","Industrias Manufactureras",6.079999923706055,5,20,"Oaxaca"
20389,"Santa Inés Yatzeche","31-33","Industrias Manufactureras",3.2839999198913574,5,20,"Oaxaca"
20390,"Santa Lucía del Camino","31-33","Industrias Manufactureras",756.083984375,5,20,"Oaxaca"
20391,"Santa Lucía Miahuatlán","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20392,"Santa Lucía Monteverde","31-33","Industrias Manufactureras",0.40799999237060547,5,20,"Oaxaca"
20393,"Santa Lucía Ocotlán","31-33","Industrias Manufactureras",2.5199999809265137,5,20,"Oaxaca"
20394,"Santa María Alotepec","31-33","Industrias Manufactureras",1.2690000534057617,5,20,"Oaxaca"
20395,"Santa María Apazco","31-33","Industrias Manufactureras",2.3589999675750732,5,20,"Oaxaca"
20396,"Santa María la Asunción","31-33","Industrias Manufactureras",0.984000027179718,5,20,"Oaxaca"
20397,"Heroica Ciudad de Tlaxiaco","31-33","Industrias Manufactureras",126.06099700927734,5,20,"Oaxaca"
20398,"Ayoquezco de Aldama","31-33","Industrias Manufactureras",19.648000717163086,5,20,"Oaxaca"
20399,"Santa María Atzompa","31-33","Industrias Manufactureras",102.38899993896484,5,20,"Oaxaca"
20400,"Santa María Camotlán","31-33","Industrias Manufactureras",2.313999891281128,5,20,"Oaxaca"
20401,"Santa María Colotepec","31-33","Industrias Manufactureras",97.52300262451172,5,20,"Oaxaca"
20402,"Santa María Cortijo","31-33","Industrias Manufactureras",2.6610000133514404,5,20,"Oaxaca"
20403,"Santa María Coyotepec","31-33","Industrias Manufactureras",33.939998626708984,5,20,"Oaxaca"
20404,"Santa María Chachoápam","31-33","Industrias Manufactureras",1.190999984741211,5,20,"Oaxaca"
20405,"Villa de Chilapa de Díaz","31-33","Industrias Manufactureras",87.7979965209961,5,20,"Oaxaca"
20406,"Santa María Chilchotla","31-33","Industrias Manufactureras",4.400000095367432,5,20,"Oaxaca"
20407,"Santa María Chimalapa","31-33","Industrias Manufactureras",3.813999891281128,5,20,"Oaxaca"
20408,"Santa María del Rosario","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20409,"Santa María del Tule","31-33","Industrias Manufactureras",292.427001953125,5,20,"Oaxaca"
20410,"Santa María Ecatepec","31-33","Industrias Manufactureras",0.902999997138977,5,20,"Oaxaca"
20411,"Santa María Guelacé","31-33","Industrias Manufactureras",2.5169999599456787,5,20,"Oaxaca"
20412,"Santa María Guienagati","31-33","Industrias Manufactureras",28.204999923706055,5,20,"Oaxaca"
20413,"Santa María Huatulco","31-33","Industrias Manufactureras",130.3209991455078,5,20,"Oaxaca"
20414,"Santa María Huazolotitlán","31-33","Industrias Manufactureras",13.821000099182129,5,20,"Oaxaca"
20415,"Santa María Ipalapa","31-33","Industrias Manufactureras",3.63700008392334,5,20,"Oaxaca"
20416,"Santa María Ixcatlán","31-33","Industrias Manufactureras",8.965999603271484,5,20,"Oaxaca"
20417,"Santa María Jacatepec","31-33","Industrias Manufactureras",2.2320001125335693,5,20,"Oaxaca"
20418,"Santa María Jalapa del Marqués","31-33","Industrias Manufactureras",28.746999740600586,5,20,"Oaxaca"
20419,"Santa María Jaltianguis","31-33","Industrias Manufactureras",1.5099999904632568,5,20,"Oaxaca"
20420,"Santa María Lachixío","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20421,"Santa María Mixtequilla","31-33","Industrias Manufactureras",9.569000244140625,5,20,"Oaxaca"
20422,"Santa María Nativitas","31-33","Industrias Manufactureras",0.21799999475479126,5,20,"Oaxaca"
20424,"Santa María Ozolotepec","31-33","Industrias Manufactureras",0.15000000596046448,5,20,"Oaxaca"
20425,"Santa María Pápalo","31-33","Industrias Manufactureras",0.1420000046491623,5,20,"Oaxaca"
20426,"Santa María Peñoles","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20427,"Santa María Petapa","31-33","Industrias Manufactureras",16.020000457763672,5,20,"Oaxaca"
20428,"Santa María Quiegolani","31-33","Industrias Manufactureras",0.37400001287460327,5,20,"Oaxaca"
20429,"Santa María Sola","31-33","Industrias Manufactureras",1.6160000562667847,5,20,"Oaxaca"
20430,"Santa María Tataltepec","31-33","Industrias Manufactureras",0.3230000138282776,5,20,"Oaxaca"
20431,"Santa María Tecomavaca","31-33","Industrias Manufactureras",3.2200000286102295,5,20,"Oaxaca"
20432,"Santa María Temaxcalapa","31-33","Industrias Manufactureras",0.34200000762939453,5,20,"Oaxaca"
20433,"Santa María Temaxcaltepec","31-33","Industrias Manufactureras",0.6790000200271606,5,20,"Oaxaca"
20434,"Santa María Teopoxco","31-33","Industrias Manufactureras",0.48399999737739563,5,20,"Oaxaca"
20435,"Santa María Tepantlali","31-33","Industrias Manufactureras",0.8960000276565552,5,20,"Oaxaca"
20436,"Santa María Texcatitlán","31-33","Industrias Manufactureras",13.161999702453613,5,20,"Oaxaca"
20437,"Santa María Tlahuitoltepec","31-33","Industrias Manufactureras",13.71500015258789,5,20,"Oaxaca"
20438,"Santa María Tlalixtac","31-33","Industrias Manufactureras",0.7039999961853027,5,20,"Oaxaca"
20439,"Santa María Tonameca","31-33","Industrias Manufactureras",39.380001068115234,5,20,"Oaxaca"
20440,"Santa María Totolapilla","31-33","Industrias Manufactureras",0.7210000157356262,5,20,"Oaxaca"
20441,"Santa María Xadani","31-33","Industrias Manufactureras",114.85099792480469,5,20,"Oaxaca"
20442,"Santa María Yalina","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20443,"Santa María Yavesía","31-33","Industrias Manufactureras",0.6119999885559082,5,20,"Oaxaca"
20444,"Santa María Yolotepec","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20445,"Santa María Yosoyúa","31-33","Industrias Manufactureras",0.3799999952316284,5,20,"Oaxaca"
20446,"Santa María Yucuhiti","31-33","Industrias Manufactureras",0.8519999980926514,5,20,"Oaxaca"
20447,"Santa María Zacatepec","31-33","Industrias Manufactureras",23.408000946044922,5,20,"Oaxaca"
20448,"Santa María Zaniza","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20449,"Santa María Zoquitlán","31-33","Industrias Manufactureras",6.921999931335449,5,20,"Oaxaca"
20450,"Santiago Amoltepec","31-33","Industrias Manufactureras",0.8700000047683716,5,20,"Oaxaca"
20451,"Santiago Apoala","31-33","Industrias Manufactureras",1.9559999704360962,5,20,"Oaxaca"
20452,"Santiago Apóstol","31-33","Industrias Manufactureras",24.94099998474121,5,20,"Oaxaca"
20453,"Santiago Astata","31-33","Industrias Manufactureras",7.701000213623047,5,20,"Oaxaca"
20454,"Santiago Atitlán","31-33","Industrias Manufactureras",0.46000000834465027,5,20,"Oaxaca"
20455,"Santiago Ayuquililla","31-33","Industrias Manufactureras",1.9809999465942383,5,20,"Oaxaca"
20456,"Santiago Cacaloxtepec","31-33","Industrias Manufactureras",5.4770002365112305,5,20,"Oaxaca"
20457,"Santiago Camotlán","31-33","Industrias Manufactureras",0.5699999928474426,5,20,"Oaxaca"
20458,"Santiago Comaltepec","31-33","Industrias Manufactureras",0.4970000088214874,5,20,"Oaxaca"
20459,"Villa de Santiago Chazumba","31-33","Industrias Manufactureras",12.623000144958496,5,20,"Oaxaca"
20460,"Santiago Choápam","31-33","Industrias Manufactureras",0.5059999823570251,5,20,"Oaxaca"
20461,"Santiago del Río","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20462,"Santiago Huajolotitlán","31-33","Industrias Manufactureras",7.961999893188477,5,20,"Oaxaca"
20463,"Santiago Huauclilla","31-33","Industrias Manufactureras",0.3659999966621399,5,20,"Oaxaca"
20464,"Santiago Ihuitlán Plumas","31-33","Industrias Manufactureras",0.6370000243186951,5,20,"Oaxaca"
20465,"Santiago Ixcuintepec","31-33","Industrias Manufactureras",0.6169999837875366,5,20,"Oaxaca"
20466,"Santiago Ixtayutla","31-33","Industrias Manufactureras",2.802000045776367,5,20,"Oaxaca"
20467,"Santiago Jamiltepec","31-33","Industrias Manufactureras",33.683998107910156,5,20,"Oaxaca"
20468,"Santiago Jocotepec","31-33","Industrias Manufactureras",1.3309999704360962,5,20,"Oaxaca"
20469,"Santiago Juxtlahuaca","31-33","Industrias Manufactureras",33,5,20,"Oaxaca"
20470,"Santiago Lachiguiri","31-33","Industrias Manufactureras",1.2020000219345093,5,20,"Oaxaca"
20471,"Santiago Lalopa","31-33","Industrias Manufactureras",0.8289999961853027,5,20,"Oaxaca"
20472,"Santiago Laollaga","31-33","Industrias Manufactureras",7.072000026702881,5,20,"Oaxaca"
20473,"Santiago Laxopa","31-33","Industrias Manufactureras",0.5809999704360962,5,20,"Oaxaca"
20474,"Santiago Llano Grande","31-33","Industrias Manufactureras",4.64300012588501,5,20,"Oaxaca"
20475,"Santiago Matatlán","31-33","Industrias Manufactureras",209.89599609375,5,20,"Oaxaca"
20476,"Santiago Miltepec","31-33","Industrias Manufactureras",1.3109999895095825,5,20,"Oaxaca"
20477,"Santiago Minas","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20478,"Santiago Nacaltepec","31-33","Industrias Manufactureras",0.4099999964237213,5,20,"Oaxaca"
20479,"Santiago Nejapilla","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20480,"Santiago Nundiche","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20481,"Santiago Nuyoó","31-33","Industrias Manufactureras",0.20999999344348907,5,20,"Oaxaca"
20482,"Santiago Pinotepa Nacional","31-33","Industrias Manufactureras",179.2969970703125,5,20,"Oaxaca"
20483,"Santiago Suchilquitongo","31-33","Industrias Manufactureras",12.581000328063965,5,20,"Oaxaca"
20484,"Santiago Tamazola","31-33","Industrias Manufactureras",5.919000148773193,5,20,"Oaxaca"
20485,"Santiago Tapextla","31-33","Industrias Manufactureras",1.9290000200271606,5,20,"Oaxaca"
20486,"Villa Tejúpam de la Unión","31-33","Industrias Manufactureras",4.671000003814697,5,20,"Oaxaca"
20487,"Santiago Tenango","31-33","Industrias Manufactureras",0.30799999833106995,5,20,"Oaxaca"
20488,"Santiago Tepetlapa","31-33","Industrias Manufactureras",0.3700000047683716,5,20,"Oaxaca"
20489,"Santiago Tetepec","31-33","Industrias Manufactureras",4.099999904632568,5,20,"Oaxaca"
20490,"Santiago Texcalcingo","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20491,"Santiago Textitlán","31-33","Industrias Manufactureras",0.5860000252723694,5,20,"Oaxaca"
20492,"Santiago Tilantongo","31-33","Industrias Manufactureras",0.47099998593330383,5,20,"Oaxaca"
20493,"Santiago Tillo","31-33","Industrias Manufactureras",0.5910000205039978,5,20,"Oaxaca"
20494,"Santiago Tlazoyaltepec","31-33","Industrias Manufactureras",0.24699999392032623,5,20,"Oaxaca"
20495,"Santiago Xanica","31-33","Industrias Manufactureras",0.492000013589859,5,20,"Oaxaca"
20496,"Santiago Xiacuí","31-33","Industrias Manufactureras",0.5220000147819519,5,20,"Oaxaca"
20497,"Santiago Yaitepec","31-33","Industrias Manufactureras",18.589000701904297,5,20,"Oaxaca"
20498,"Santiago Yaveo","31-33","Industrias Manufactureras",0.5360000133514404,5,20,"Oaxaca"
20499,"Santiago Yolomécatl","31-33","Industrias Manufactureras",5.459000110626221,5,20,"Oaxaca"
20500,"Santiago Yosondúa","31-33","Industrias Manufactureras",3.703000068664551,5,20,"Oaxaca"
20501,"Santiago Yucuyachi","31-33","Industrias Manufactureras",0.27399998903274536,5,20,"Oaxaca"
20502,"Santiago Zacatepec","31-33","Industrias Manufactureras",1.121999979019165,5,20,"Oaxaca"
20503,"Santiago Zoochila","31-33","Industrias Manufactureras",1.0759999752044678,5,20,"Oaxaca"
